PerConfig,GenerationIndex,CurrentFragmentIndex,CurrentSequenceNumber,RedundancyUsed,RedundancyMax,Success,Rank,MissedPackets,ReceivedPackets,IsRunning,FirstRowCrc8,LastRowCrc8,PrngStateBefore,PrngStateAfter
0.21,12,24,504,5,20,True,19,5,20,True,41,71,3414165203,1215546913
0.21,13,28,548,9,20,True,19,9,20,True,16,212,1927849080,881403043
0.21,14,25,585,6,20,True,19,6,20,True,221,180,1215546913,117655301
0.24,0,25,25,6,20,True,19,6,20,True,124,184,1215546913,117655301
0.24,1,30,70,11,20,True,19,11,20,True,239,134,290148888,2155938634
0.24,2,21,101,2,20,True,19,2,20,True,143,75,369227209,159028224
0.24,3,28,148,9,20,True,19,9,20,True,28,250,1927849080,881403043
0.24,4,24,184,5,20,True,19,5,20,True,79,38,3414165203,1215546913
0.24,5,28,228,9,20,True,19,9,20,True,113,181,1927849080,881403043
0.24,6,25,265,6,20,True,19,6,20,True,188,145,1215546913,117655301
0.24,7,27,307,8,20,True,19,8,20,True,198,2,1694089972,1927849080
0.24,8,25,345,6,20,True,19,6,20,True,26,222,1215546913,117655301
0.24,9,28,388,9,20,True,19,9,20,True,137,111,1927849080,881403043
0.24,10,23,423,4,20,True,19,4,20,True,102,162,1188080670,3414165203
0.24,11,30,470,11,20,True,19,11,20,True,245,156,290148888,2155938634
0.24,12,21,501,2,20,True,19,2,20,True,41,71,369227209,159028224
0.24,13,33,553,14,20,True,19,14,20,True,16,212,12750172,1038962027
0.24,14,25,585,6,20,True,19,6,20,True,221,180,1215546913,117655301
0.27,0,27,27,8,20,True,19,8,20,True,124,184,1694089972,1927849080
0.27,1,20,60,1,20,True,19,1,20,True,239,134,959586516,369227209
0.27,2,28,108,9,20,True,19,9,20,True,143,75,1927849080,881403043
0.27,3,28,148,9,20,True,19,9,20,True,28,250,1927849080,881403043
0.27,4,23,183,4,20,True,19,4,20,True,79,38,1188080670,3414165203
0.27,5,25,225,6,20,True,19,6,20,True,113,181,1215546913,117655301
0.27,6,23,263,4,20,True,19,4,20,True,188,145,1188080670,3414165203
0.27,7,26,306,7,20,True,19,7,20,True,198,2,117655301,1694089972
0.27,8,25,345,6,20,True,19,6,20,True,26,222,1215546913,117655301
0.27,9,23,383,4,20,True,19,4,20,True,137,111,1188080670,3414165203
0.27,10,24,424,5,20,True,19,5,20,True,102,162,3414165203,1215546913
0.27,11,28,468,9,20,True,19,9,20,True,245,156,1927849080,881403043
0.27,12,24,504,5,20,True,19,5,20,True,41,71,3414165203,1215546913
0.27,13,22,542,3,20,True,19,3,20,True,16,212,159028224,1188080670
0.27,14,25,585,6,20,True,19,6,20,True,221,180,1215546913,117655301
0.3,0,26,26,7,20,True,19,7,20,True,124,184,117655301,1694089972
0.3,1,29,69,10,20,True,19,10,20,True,239,134,881403043,290148888
0.3,2,27,107,8,20,True,19,8,20,True,143,75,1694089972,1927849080
0.3,3,28,148,9,20,True,19,9,20,True,28,250,1927849080,881403043
0.3,4,35,195,16,20,True,19,16,20,True,79,38,3472014867,410824228
0.3,5,22,222,3,20,True,19,3,20,True,113,181,159028224,1188080670
0.3,6,31,271,12,20,True,19,12,20,True,188,145,2155938634,3428832667
0.3,7,27,307,8,20,True,19,8,20,True,198,2,1694089972,1927849080
0.3,8,24,344,5,20,True,19,5,20,True,26,222,3414165203,1215546913
0.3,9,26,386,7,20,True,19,7,20,True,137,111,117655301,1694089972
0.3,10,32,432,13,20,True,19,13,20,True,102,162,3428832667,12750172
0.3,11,29,469,10,20,True,19,10,20,True,245,156,881403043,290148888
0.3,12,26,506,7,20,True,19,7,20,True,41,71,117655301,1694089972
0.3,13,33,553,14,20,True,19,14,20,True,16,212,12750172,1038962027
0.3,14,22,582,3,20,True,19,3,20,True,221,180,159028224,1188080670
0.33,0,29,29,10,20,True,19,10,20,True,124,184,881403043,290148888
0.33,1,26,66,7,20,True,19,7,20,True,239,134,117655301,1694089972
0.33,2,28,108,9,20,True,19,9,20,True,143,75,1927849080,881403043
0.33,3,32,152,13,20,True,19,13,20,True,28,250,3428832667,12750172
0.33,4,23,183,4,20,True,19,4,20,True,79,38,1188080670,3414165203
0.33,5,29,229,10,20,True,19,10,20,True,113,181,881403043,290148888
0.33,6,29,269,10,20,True,19,10,20,True,188,145,881403043,290148888
0.33,7,29,309,10,20,True,19,10,20,True,198,2,881403043,290148888
0.33,8,27,347,8,20,True,19,8,20,True,26,222,1694089972,1927849080
0.33,9,28,388,9,20,True,19,9,20,True,137,111,1927849080,881403043
0.33,10,28,428,9,20,True,19,9,20,True,102,162,1927849080,881403043
0.33,11,30,470,11,20,True,19,11,20,True,245,156,290148888,2155938634
0.33,12,29,509,10,20,True,19,10,20,True,41,71,881403043,290148888
0.33,13,29,549,10,20,True,19,10,20,True,16,212,881403043,290148888
0.33,14,25,585,6,20,True,19,6,20,True,221,180,1215546913,117655301
0.36,0,29,29,10,20,True,19,10,20,True,124,184,881403043,290148888
0.36,1,26,66,7,20,True,19,7,20,True,239,134,117655301,1694089972
0.36,2,29,109,10,20,True,19,10,20,True,143,75,881403043,290148888
0.36,3,29,149,10,20,True,19,10,20,True,28,250,881403043,290148888
0.36,4,26,186,7,20,True,19,7,20,True,79,38,117655301,1694089972
0.36,5,25,225,6,20,True,19,6,20,True,113,181,1215546913,117655301
0.36,6,32,272,13,20,True,19,13,20,True,188,145,3428832667,12750172
0.36,7,39,319,20,20,False,19,21,19,True,120,185,215561586,563019712
0.36,8,38,358,19,20,True,19,19,20,True,26,222,390411510,215561586
0.36,9,24,384,5,20,True,19,5,20,True,137,111,3414165203,1215546913
0.36,10,27,427,8,20,True,19,8,20,True,102,162,1694089972,1927849080
0.36,11,28,468,9,20,True,19,9,20,True,245,156,1927849080,881403043
0.36,12,27,507,8,20,True,19,8,20,True,41,71,1694089972,1927849080
0.36,13,23,543,4,20,True,19,4,20,True,16,212,1188080670,3414165203
0.36,14,25,585,6,20,True,19,6,20,True,221,180,1215546913,117655301
0.39,0,39,39,20,20,False,19,21,19,True,88,34,215561586,563019712
0.39,1,29,69,10,20,True,19,10,20,True,239,134,881403043,290148888
0.39,2,30,110,11,20,True,19,11,20,True,143,75,290148888,2155938634
