PerConfig,GenerationIndex,CurrentFragmentIndex,CurrentSequenceNumber,RedundancyUsed,RedundancyMax,Success,Rank,MissedPackets,ReceivedPackets,IsRunning,FirstRowCrc8,LastRowCrc8,PrngStateBefore,PrngStateAfter
0.8,11,70,950,51,60,False,14,57,14,True,37,227,1195896661,2718610827
0.8,11,72,952,53,60,False,15,58,15,True,69,10,2915088683,310986437
0.8,11,79,959,60,60,False,16,64,16,True,76,119,3080219370,2997167950
0.8,12,4,964,-15,60,False,1,4,1,True,10,10,2677848701,263841224
0.8,12,8,968,-11,60,False,2,7,2,True,24,147,1021539344,1534276539
0.8,12,9,969,-10,60,False,3,7,3,True,178,0,1534276539,4225193153
0.8,12,21,981,2,60,False,4,18,4,True,238,98,369227209,159028224
0.8,12,31,991,12,60,False,5,27,5,True,23,25,2155938634,3428832667
0.8,12,35,995,16,60,False,6,30,6,True,117,123,3472014867,410824228
0.8,12,40,1000,21,60,False,7,34,7,True,160,59,563019712,3771139738
0.8,12,44,1004,25,60,False,8,37,8,True,112,233,2624609862,1453663946
0.8,12,45,1005,26,60,False,9,37,9,True,179,150,1453663946,2037062409
0.8,12,48,1008,29,60,False,10,39,10,True,37,42,4149426704,1352582626
0.8,12,55,1015,36,60,False,11,45,11,True,114,195,1099264884,3481122616
0.8,12,57,1017,38,60,False,12,46,12,True,70,231,2845358264,3576023063
0.8,12,58,1018,39,60,False,13,46,13,True,52,131,3576023063,2178028202
0.8,12,63,1023,44,60,False,14,50,14,True,101,222,2673346386,1080993208
0.8,12,69,1029,50,60,False,15,55,15,True,228,226,2969125162,1195896661
0.8,12,70,1030,51,60,False,16,55,16,True,90,170,1195896661,2718610827
0.8,12,74,1034,55,60,False,17,58,17,True,239,226,3008117910,2154771538
0.8,12,77,1037,58,60,False,18,60,18,True,92,119,1897109160,1968099412
0.8,12,78,1038,59,60,False,19,60,19,True,19,225,1968099412,3080219370
0.8,13,7,1047,-12,60,False,1,7,1,True,208,208,515086452,1021539344
0.8,13,8,1048,-11,60,False,2,7,2,True,192,27,1021539344,1534276539
0.8,13,9,1049,-10,60,False,3,7,3,True,205,115,1534276539,4225193153
0.8,13,15,1055,-4,60,False,4,12,4,True,65,182,364380949,3283420129
0.8,13,21,1061,2,60,False,5,17,5,True,80,162,369227209,159028224
0.8,13,25,1065,6,60,False,6,20,6,True,142,23,1215546913,117655301
0.8,13,29,1069,10,60,False,7,23,7,True,227,212,881403043,290148888
0.8,13,43,1083,24,60,False,8,36,8,True,8,221,2644194349,2624609862
0.8,13,45,1085,26,60,False,9,37,9,True,43,124,1453663946,2037062409
0.8,13,46,1086,27,60,False,10,37,10,True,114,110,2037062409,1312726596
0.8,13,47,1087,28,60,False,11,37,11,True,216,246,1312726596,4149426704
0.8,13,54,1094,35,60,False,12,43,12,True,131,106,397136110,1099264884
0.8,13,59,1099,40,60,False,13,47,13,True,102,31,2178028202,1869795403
0.8,13,61,1101,42,60,False,14,48,14,True,20,37,4218454308,1966333053
0.8,13,68,1108,49,60,False,15,54,15,True,65,91,838425705,2969125162
0.8,13,72,1112,53,60,False,16,57,16,True,227,76,2915088683,310986437
0.8,13,77,1117,58,60,False,17,61,17,True,67,97,1897109160,1968099412
0.8,14,2,1122,-17,60,False,1,2,1,True,92,92,2592004160,1988683261
0.8,14,4,1124,-15,60,False,2,3,2,True,137,106,2677848701,263841224
0.8,14,5,1125,-14,60,False,3,3,3,True,227,144,263841224,3531698935
0.8,14,11,1131,-8,60,False,4,8,4,True,93,60,2680931039,3821198068
0.8,14,14,1134,-5,60,False,5,10,5,True,7,124,3756345482,364380949
0.8,14,15,1135,-4,60,False,6,10,6,True,12,157,364380949,3283420129
0.8,14,18,1138,-1,60,False,7,12,7,True,246,167,1323037321,2932232616
0.8,14,26,1146,7,60,False,8,19,8,True,149,207,117655301,1694089972
0.8,14,28,1148,9,60,False,9,20,9,True,94,68,1927849080,881403043
0.8,14,29,1149,10,60,False,10,20,10,True,89,181,881403043,290148888
0.8,14,35,1155,16,60,False,11,25,11,True,143,69,3472014867,410824228
0.8,14,38,1158,19,60,False,12,27,12,True,194,42,390411510,215561586
0.8,14,41,1161,22,60,False,13,29,13,True,203,244,3771139738,4123221981
0.8,14,46,1166,27,60,False,14,33,14,True,20,78,2037062409,1312726596
0.8,14,47,1167,28,60,False,15,33,15,True,249,116,1312726596,4149426704
0.8,14,50,1170,31,60,False,16,35,16,True,119,36,1467418432,3968915427
0.8,14,51,1171,32,60,False,17,35,17,True,151,85,3968915427,2899236837
0.8,14,54,1174,35,60,False,18,37,18,True,81,115,397136110,1099264884
0.8,14,57,1177,38,60,False,19,39,19,True,224,198,2845358264,3576023063
0.8,14,62,1182,43,60,True,19,43,20,True,221,180,1966333053,2673346386
0.8,14,65,1185,46,60,True,19,45,21,True,221,180,1545067174,1176116501
0.8,14,72,1192,53,60,True,19,51,22,True,221,180,2915088683,310986437
0.8,14,79,1199,60,60,True,19,57,23,True,221,180,3080219370,2997167950
0.8,15,8,1208,-11,60,False,1,8,1,True,179,179,1021539344,1534276539
0.8,15,18,1218,-1,60,False,2,17,2,True,107,167,1323037321,2932232616
0.8,15,21,1221,2,60,False,3,19,3,True,223,95,369227209,159028224
0.8,15,33,1233,14,60,False,4,30,4,True,33,196,12750172,1038962027
0.8,15,37,1237,18,60,False,5,33,5,True,82,168,516815495,390411510
0.8,15,42,1242,23,60,False,6,37,6,True,126,107,4123221981,2644194349
0.8,15,50,1250,31,60,False,7,44,7,True,250,11,1467418432,3968915427
0.8,15,53,1253,34,60,False,8,46,8,True,170,115,440900326,397136110
0.8,15,57,1257,38,60,False,9,49,9,True,191,146,2845358264,3576023063
0.8,15,58,1258,39,60,False,10,49,10,True,133,143,3576023063,2178028202
0.8,15,59,1259,40,60,False,11,49,11,True,237,88,2178028202,1869795403
0.8,15,62,1262,43,60,False,12,51,12,True,159,32,1966333053,2673346386
0.8,15,71,1271,52,60,False,13,59,13,True,85,7,2718610827,2915088683
0.8,16,4,1284,-15,60,False,1,4,1,True,162,162,2677848701,263841224
0.8,16,11,1291,-8,60,False,2,10,2,True,35,51,2680931039,3821198068
0.8,16,13,1293,-6,60,False,3,11,3,True,163,7,3333533055,3756345482
0.8,16,15,1295,-4,60,False,4,12,4,True,22,193,364380949,3283420129
0.8,16,19,1299,0,60,False,5,15,5,True,189,65,2932232616,959586516
0.8,16,21,1301,2,60,False,6,16,6,True,48,57,369227209,159028224
0.8,16,23,1303,4,60,False,7,17,7,True,34,253,1188080670,3414165203
0.8,16,30,1310,11,60,False,8,23,8,True,37,4,290148888,2155938634
0.8,16,31,1311,12,60,False,9,23,9,True,182,80,2155938634,3428832667
0.8,16,36,1316,17,60,False,10,27,10,True,234,12,410824228,516815495
0.8,16,38,1318,19,60,False,11,28,11,True,61,71,390411510,215561586
0.8,16,39,1319,20,60,False,12,28,12,True,101,168,215561586,563019712
0.8,16,42,1322,23,60,False,13,30,13,True,196,187,4123221981,2644194349
0.8,16,49,1329,30,60,False,14,36,14,True,183,56,1352582626,1467418432
0.8,16,52,1332,33,60,False,15,38,15,True,175,129,2899236837,440900326
0.8,16,56,1336,37,60,False,16,41,16,True,131,68,3481122616,2845358264
0.8,16,63,1343,44,60,False,17,47,17,True,254,66,2673346386,1080993208
0.8,16,64,1344,45,60,False,18,47,18,True,43,202,1080993208,1545067174
0.8,16,69,1349,50,60,False,19,51,19,True,236,87,2969125162,1195896661
0.8,16,70,1350,51,60,True,19,51,20,True,176,116,1195896661,2718610827
0.8,16,71,1351,52,60,True,19,51,21,True,176,116,2718610827,2915088683
0.8,16,72,1352,53,60,True,19,51,22,True,176,116,2915088683,310986437
0.8,16,74,1354,55,60,True,19,52,23,True,176,116,3008117910,2154771538
0.8,16,76,1356,57,60,True,19,53,24,True,176,116,1275933156,1897109160
0.8,16,78,1358,59,60,True,19,54,25,True,176,116,1968099412,3080219370
0.8,17,8,1368,-11,60,False,1,8,1,True,59,59,1021539344,1534276539
0.8,17,10,1370,-9,60,False,2,9,2,True,235,239,4225193153,2680931039
0.8,17,12,1372,-7,60,False,3,10,3,True,239,21,3821198068,3333533055
0.8,17,18,1378,-1,60,False,4,15,4,True,222,140,1323037321,2932232616
0.8,17,20,1380,1,60,False,5,16,5,True,35,134,959586516,369227209
0.8,17,21,1381,2,60,False,6,16,6,True,117,36,369227209,159028224
0.8,17,23,1383,4,60,False,7,17,7,True,119,251,1188080670,3414165203
0.8,17,24,1384,5,60,False,8,17,8,True,107,141,3414165203,1215546913
0.8,17,25,1385,6,60,False,9,17,9,True,64,44,1215546913,117655301
0.8,17,30,1390,11,60,False,10,21,10,True,217,220,290148888,2155938634
0.8,17,33,1393,14,60,False,11,23,11,True,30,127,12750172,1038962027
0.8,17,38,1398,19,60,False,12,27,12,True,148,232,390411510,215561586
0.8,17,44,1404,25,60,False,13,32,13,True,40,116,2624609862,1453663946
0.8,17,45,1405,26,60,False,14,32,14,True,107,212,1453663946,2037062409
0.8,17,50,1410,31,60,False,15,36,15,True,148,212,1467418432,3968915427
0.8,17,53,1413,34,60,False,16,38,16,True,99,238,440900326,397136110
0.8,17,54,1414,35,60,False,17,38,17,True,131,154,397136110,1099264884
0.8,17,57,1417,38,60,False,18,40,18,True,145,13,2845358264,3576023063
0.8,17,58,1418,39,60,False,19,40,19,True,36,248,3576023063,2178028202
0.8,17,64,1424,45,60,True,19,45,20,True,35,74,1080993208,1545067174
0.8,17,70,1430,51,60,True,19,50,21,True,35,74,1195896661,2718610827
